Date,Type,RefNo,Cur,TUPrice,ODAmt,Amt,Worth,Customer Code,StkISN,CatCode,Exchange Rate,Quantity,Profit,Country
10/11/2018,ICG,136800,S$,3,1092.3,-1092.3,-878.41,IT18,30054,PPDR,1,364.1,213.89,Indonesia
10/11/2018,ICG,136800,S$,3,1437.3,-1437.3,-1116.68,IT18,30055,PPDR,1,479.1,320.62,Indonesia
10/11/2018,ICG,136800,S$,3,1648.2,-1648.2,-1319.32,IT18,10466,PPDR,1,549.4,328.88,Indonesia
10/11/2018,ICG,136800,S$,3,1150.8,-1150.8,-942.65,IT18,10471,PPDR,1,383.6,208.15,Indonesia
10/11/2018,ICG,136800,S$,2,100,-100,-69,IT18,44955,FL,1,50,31,Indonesia
10/11/2018,ICG,136800,S$,2,100,-100,-69,IT18,44953,FL,1,50,31,Indonesia
10/11/2018,ICG,136800,S$,5.85,1755,-1755,-1258.75,IT18,45351,NT,1,300,496.25,Indonesia
10/11/2018,ICG,136801,S$,2,1498.75,-1498.75,-1114.88,IN04,43068,F,1,749.375,383.87,Indonesia
10/11/2018,ICG,136801,S$,27,648,-648,-423.81,IN04,40412,WP,1,24,224.19,Indonesia
10/11/2018,ICG,136802,S$,250,3750,-3750,-2825.16,IB03,42598,ML,1,15,924.84,Indonesia
10/11/2018,ICG,136802,S$,6.2,3100,-3100,-2357.15,IB03,43513,ML,1,500,742.85,Indonesia
10/11/2018,ICG,136803,S$,42.5,2125,-2125,-1796.5,IY03,46653,M035,1,50,328.5,Indonesia
10/11/2018,ICG,136803,S$,3,635.1,-635.1,-510.85,IY03,30053,PPDR,1,211.7,124.25,Indonesia
10/11/2018,ICG,136803,S$,3,369,-369,-292.74,IY03,40728,PPDR,1,123,76.26,Indonesia
10/11/2018,ICG,136803,S$,4.9,153.86,-153.86,-132.3,IY03,45127,SPL2.5,1,31.4,21.56,Indonesia
10/11/2018,ICG,136803,S$,4.9,152.39,-152.39,-133.35,IY03,45125,SPL2.5,1,31.1,19.04,Indonesia
10/11/2018,ICG,136805,S$,0,20250,-20250,-16552.51,IA07,10126,MH,1,inf,3697.49,Indonesia
10/11/2018,ICG,136805,S$,2.4,240,-240,-200,IA07,44959,FL,1,100,40,Indonesia
10/11/2018,ICG,136805,S$,10.5,147,-147,-103.93,IA07,10004,BW,1,14,43.07,Indonesia
10/11/2018,ICG,136805,S$,2,68,-68,-46.92,IA07,44885,FL,1,34,21.08,Indonesia
10/11/2018,ICG,136807,S$,13.3,3669.47,-3669.47,-2561,IL12,46801,OTHERS,1,275.9,1108.47,Indonesia
10/11/2018,ICG,136807,S$,3.3,330,-330,-109.99,IL12,43956,SSS,1,100,220.01,Indonesia
10/11/2018,ICG,136807,S$,3.8,380,-380,-194.27,IL12,40749,SSS,1,100,185.73,Indonesia
10/11/2018,ICG,136807,S$,0.54,54,-54,-35,IL12,43520,NEE,1,100,19,Indonesia
10/11/2018,ICG,136807,S$,0.35,35,-35,-19,IL12,43514,NEE,1,100,16,Indonesia
10/11/2018,ICG,136807,S$,0.28,28,-28,-14,IL12,43516,NEE,1,100,14,Indonesia
10/11/2018,ICG,136807,S$,0.28,28,-28,-14,IL12,43517,NEE,1,100,14,Indonesia
10/11/2018,ICG,136807,S$,0.28,70,-70,-35,IL12,43518,NEE,1,250,35,Indonesia
10/13/2018,ICG,136808,S$,2.8,134.4,-134.4,-102.93,SZ80,45927,PR06,1,48,31.47,Singapore
10/13/2018,ICG,136808,S$,2.8,144.48,-144.48,-109.46,SZ80,45933,PR10,1,51.6,35.02,Singapore
10/15/2018,ICG,136809,S$,12,10.8,-10.8,-7.34,SZ80,46777,OTHERS,1,0.9,3.46,Singapore
10/15/2018,ICG,136810,S$,3,201,-201,-119.46,SZ92,45934,PR04,1,67,81.54,Singapore
10/15/2018,ICG,136810,S$,3,248.7,-248.7,-171.55,SZ92,45927,PR06,1,82.9,77.15,Singapore
10/15/2018,ICG,136810,S$,145,145,-145,-115,SZ92,44912,CN,1,1,30,Singapore
10/15/2018,ICG,136811,S$,21.8,126.88,-126.88,-94.77,SZ56,45468,SP,1,5.820183486,32.11,Singapore
10/15/2018,ICG,136811,S$,22.3,129.79,-129.79,-96.37,SZ56,45469,SP,1,5.820179372,33.42,Singapore
10/15/2018,ICG,136811,S$,24.8,144.34,-144.34,-107.99,SZ56,45470,SP,1,5.82016129,36.35,Singapore
10/15/2018,ICG,136812,S$,87.5,3500,-3500,-3186.44,IZ01,47083,OTHERS,1,40,313.56,Indonesia
10/15/2018,ICG,136812,S$,95,4940,-4940,-4367.33,IZ01,45487,SSBN,1,52,572.67,Indonesia
10/15/2018,ICG,136812,S$,95,4940,-4940,-4367.33,IZ01,45486,SSBN,1,52,572.67,Indonesia
10/15/2018,ICG,136812,S$,105,945,-945,-706.89,IZ01,41906,AST,1,9,238.11,Indonesia
10/15/2018,ICG,136812,S$,105,945,-945,-695.11,IZ01,41532,AST,1,9,249.89,Indonesia
10/15/2018,ICG,136812,S$,105,945,-945,-699.05,IZ01,41533,AST,1,9,245.95,Indonesia
10/15/2018,ICG,136812,S$,105,1890,-1890,-1411.44,IZ01,41534,AST,1,18,478.56,Indonesia
10/15/2018,ICG,136812,S$,105,472.5,-472.5,-344.98,IZ01,41536,AST,1,4.5,127.52,Indonesia
10/15/2018,ICG,136812,S$,28,140,-140,-126.4,IZ01,10005,BN,1,5,13.6,Indonesia
10/15/2018,ICG,136812,S$,27.5,1320,-1320,-1174.83,IZ01,10006,BN,1,48,145.17,Indonesia
10/15/2018,ICG,136812,S$,27.5,1320,-1320,-1182.47,IZ01,10009,BN,1,48,137.53,Indonesia
10/15/2018,ICG,136812,S$,27.5,385,-385,-343.38,IZ01,10011,BN,1,14,41.62,Indonesia
9/5/2018,ICG,136707,S$,11,11,-11,-9.89,IA11,44361,AAN,1,1,1.11,Indonesia
9/5/2018,ICG,136707,S$,13,13,-13,-12.84,IA11,44362,AAN,1,1,0.16,Indonesia
9/20/2018,ICG,136746,S$,9,27,-27,-23.98,IA11,40751,LJ,1,3,3.02,Indonesia
10/16/2018,ICG,136813,S$,21.1,253.2,-253.2,-189.53,IK11,45468,SP,1,12,63.67,Indonesia
10/16/2018,ICG,136813,S$,21.6,259.2,-259.2,-192.73,IK11,45469,SP,1,12,66.47,Indonesia
10/16/2018,ICG,136813,S$,24,288,-288,-215.98,IK11,45470,SP,1,12,72.02,Indonesia
10/16/2018,ICG,136813,S$,26.8,804,-804,-594.96,IK11,45471,SP,1,30,209.04,Indonesia
10/16/2018,ICG,136814,S$,2.9,4405.1,-4405.1,-3751.86,IT23,40726,PPDR,1,1519,653.24,Indonesia
10/16/2018,ICG,136814,S$,2.9,1217.13,-1217.13,-1045.67,IT23,41015,PPDR,1,419.7,171.46,Indonesia
10/16/2018,ICG,136814,S$,2.9,3216.1,-3216.1,-2715.13,IT23,40737,PPDR,1,1109,500.97,Indonesia
10/16/2018,ICG,136814,S$,2.9,2488.2,-2488.2,-2067.76,IT23,30053,PPDR,1,858,420.44,Indonesia
10/16/2018,ICG,136814,S$,2.9,1730.72,-1730.72,-1463.69,IT23,40728,PPDR,1,596.8,267.03,Indonesia
10/16/2018,ICG,136814,S$,2.75,2281.95,-2281.95,-2032.7,IT23,41498,PPDR,1,829.8,249.25,Indonesia
10/16/2018,ICG,136815,S$,4.9,143.08,-143.08,-124.03,IT18,45127,SPL2.5,1,29.2,19.05,Indonesia
10/16/2018,ICG,136815,S$,4.9,175.91,-175.91,-155.09,IT18,45129,SPL3,1,35.9,20.82,Indonesia
10/16/2018,ICG,136815,S$,95,475,-475,-419.94,IT18,45487,SSBN,1,5,55.06,Indonesia
10/16/2018,ICG,136815,S$,95,475,-475,-419.94,IT18,45486,SSBN,1,5,55.06,Indonesia
10/16/2018,ICG,136815,S$,87.5,175,-175,-159.32,IT18,47083,OTHERS,1,2,15.68,Indonesia
10/16/2018,ICG,136815,S$,105,105,-105,-70.69,IT18,41906,AST,1,1,34.31,Indonesia
10/16/2018,ICG,136815,S$,105,315,-315,-212.6,IT18,41531,AST,1,3,102.4,Indonesia
10/16/2018,ICG,136815,S$,4.9,236.18,-236.18,-202.52,IT18,45154,SPL3.5,1,48.2,33.66,Indonesia
10/16/2018,ICG,136815,S$,0.35,87.5,-87.5,-47.5,IT18,43515,NEE,1,250,40,Indonesia
10/16/2018,ICG,136816,S$,6.1,1299.3,-1299.3,-1026.21,IT23,10585,P6,1,213,273.09,Indonesia
10/16/2018,ICG,136816,S$,5.9,440.73,-440.73,-360.51,IT23,30204,P6,1,74.7,80.22,Indonesia
10/16/2018,ICG,136816,S$,5.8,1524.24,-1524.24,-1156.77,IT23,10606,P9,1,262.8,367.47,Indonesia
10/16/2018,ICG,136816,S$,5.7,1324.11,-1324.11,-1023.98,IT23,10598,P9,1,232.3,300.13,Indonesia
10/16/2018,ICG,136816,S$,5.7,1246.59,-1246.59,-934.94,IT23,10594,P9,1,218.7,311.65,Indonesia
10/16/2018,ICG,136816,S$,5.7,1145.13,-1145.13,-879.53,IT23,40302,P9,1,200.9,265.6,Indonesia
10/16/2018,ICG,136816,S$,5.4,1247.94,-1247.94,-984.85,IT23,10235,P12,1,231.1,263.09,Indonesia
10/16/2018,ICG,136816,S$,5.4,1153.98,-1153.98,-912.81,IT23,10228,P12,1,213.7,241.17,Indonesia
10/16/2018,ICG,136816,S$,5.4,1065.42,-1065.42,-841.7,IT23,43506,P12,1,197.3,223.72,Indonesia
10/16/2018,ICG,136816,S$,5.2,3456.44,-3456.44,-2744.63,IT23,10269,P18,1,664.7,711.81,Indonesia
10/16/2018,ICG,136816,S$,4.3,6375.18,-6375.18,-4984.15,IT23,45534,P6,1,1482.6,1391.03,Indonesia
10/16/2018,ICG,136816,S$,7.4,1295,-1295,-950.74,IT23,10267,P18,1,175,344.26,Indonesia
10/16/2018,ICG,136816,S$,6.4,4275.2,-4275.2,-3385.17,IT23,43821,M025,1,668,890.03,Indonesia
10/16/2018,ICG,136816,S$,6.4,4556.8,-4556.8,-3289.78,IT23,44915,M025,1,712,1267.02,Indonesia
10/16/2018,ICG,136816,S$,6.4,204.8,-204.8,-151.47,IT23,41173,M025,1,32,53.33,Indonesia
10/16/2018,ICG,136816,S$,3.8,762.28,-762.28,-632.22,IT23,46784,OTHERS,1,200.6,130.06,Indonesia
10/16/2018,ICG,136816,S$,3.8,711.36,-711.36,-589.91,IT23,41444,PR01,1,187.2,121.45,Indonesia
10/16/2018,ICG,136816,S$,3.8,428.64,-428.64,-354.5,IT23,46783,OTHERS,1,112.8,74.14,Indonesia
10/16/2018,ICG,136816,S$,3.8,724.28,-724.28,-600.5,IT23,46785,OTHERS,1,190.6,123.78,Indonesia
10/16/2018,ICG,136816,S$,3.8,708.32,-708.32,-586.54,IT23,46786,OTHERS,1,186.4,121.78,Indonesia
10/16/2018,ICG,136816,S$,3.8,1038.92,-1038.92,-813.19,IT23,45606,PR01.5,1,273.4,225.73,Indonesia
10/16/2018,ICG,136816,S$,3.8,703,-703,-553.95,IT23,46791,OTHERS,1,185,149.05,Indonesia
10/16/2018,ICG,136816,S$,3.8,707.56,-707.56,-561.78,IT23,46790,OTHERS,1,186.2,145.78,Indonesia
10/16/2018,ICG,136816,S$,3.8,557.84,-557.84,-444.28,IT23,46787,OTHERS,1,146.8,113.56,Indonesia
10/16/2018,ICG,136816,S$,3.8,738.72,-738.72,-576.87,IT23,46788,OTHERS,1,194.4,161.85,Indonesia
10/16/2018,ICG,136816,S$,3.5,736.4,-736.4,-588.2,IT23,45613,PR02,1,210.4,148.2,Indonesia
10/16/2018,ICG,136816,S$,3.5,723.8,-723.8,-579.92,IT23,45611,PR02,1,206.8,143.88,Indonesia
10/16/2018,ICG,136816,S$,3.5,711.2,-711.2,-567.04,IT23,45612,PR02,1,203.2,144.16,Indonesia
10/16/2018,ICG,136816,S$,3.5,717.5,-717.5,-581.31,IT23,45614,PR02,1,205,136.19,Indonesia
10/16/2018,ICG,136816,S$,3.5,707,-707,-571.51,IT23,45615,PR02,1,202,135.49,Indonesia
10/16/2018,ICG,136816,S$,2.5,580,-580,-528.83,IT23,10459,PPN,1,232,51.17,Indonesia
10/16/2018,ICG,136816,S$,2.9,1485.09,-1485.09,-1235.19,IT23,45311,PPDR,1,512.1,249.9,Indonesia
10/16/2018,ICG,136816,S$,2.9,1547.44,-1547.44,-1287.04,IT23,41645,PPDR,1,533.6,260.4,Indonesia
10/16/2018,ICG,136816,S$,3.5,717.5,-717.5,-561.19,IT23,45616,PR02.5,1,205,156.31,Indonesia
10/16/2018,ICG,136816,S$,3.5,710.5,-710.5,-560.71,IT23,45617,PR02.5,1,203,149.79,Indonesia
10/16/2018,ICG,136816,S$,3.5,704.2,-704.2,-555.58,IT23,45620,PR02.5,1,201.2,148.62,Indonesia
10/16/2018,ICG,136816,S$,3.5,707.7,-707.7,-564.73,IT23,45618,PR02.5,1,202.2,142.97,Indonesia
10/16/2018,ICG,136816,S$,3.5,732.9,-732.9,-578.26,IT23,45619,PR02.5,1,209.4,154.64,Indonesia
10/16/2018,ICG,136816,S$,3.5,716.1,-716.1,-564.4,IT23,45621,PR03,1,204.6,151.7,Indonesia
10/16/2018,ICG,136816,S$,3.5,714.7,-714.7,-564.15,IT23,45622,PR03,1,204.2,150.55,Indonesia
10/16/2018,ICG,136816,S$,3.5,705.6,-705.6,-555.74,IT23,45624,PR03,1,201.6,149.86,Indonesia
10/16/2018,ICG,136816,S$,3.5,689.5,-689.5,-545.79,IT23,45625,PR03,1,197,143.71,Indonesia
10/16/2018,ICG,136816,S$,3.5,711.2,-711.2,-572.94,IT23,45623,PR03,1,203.2,138.26,Indonesia
10/17/2018,ICG,136817,S$,6.5,1465.75,-1465.75,-1092.79,IT04,41371,PB,1,225.5,372.96,Indonesia
10/17/2018,ICG,136817,S$,4.4,286,-286,-194.92,IT04,44994,FN,1,65,91.08,Indonesia
10/18/2018,ICG,136818,S$,100,1200,-1200,-423.18,SH20,45534,P6,1,12,776.82,Singapore
10/18/2018,ICG,136820,S$,1.5,750,-750,-603,IN04,10077,F,1,500,147,Indonesia
10/18/2018,ICG,136821,S$,43.5,2610,-2610,-2004,IY03,46654,M035,1,60,606,Indonesia
10/18/2018,ICG,136821,S$,105,315,-315,-209.71,IY03,41533,AST,1,3,105.29,Indonesia
10/18/2018,ICG,136821,S$,105,210,-210,-141.14,IY03,41534,AST,1,2,68.86,Indonesia
10/18/2018,ICG,136821,S$,4.2,449.4,-449.4,-350.64,IY03,47071,OTHERS,1,107,98.76,Indonesia
10/18/2018,ICG,136821,S$,4.5,193.05,-193.05,-146.18,IY03,46884,OTHERS,1,42.9,46.87,Indonesia
10/18/2018,ICG,136821,S$,49.68,298.08,-298.08,-214.88,IY03,45832,PN,1,6,83.2,Indonesia
10/18/2018,ICG,136821,S$,0.06,216,-216,-140.1,IY03,40265,F,1,3600,75.9,Indonesia
10/18/2018,ICG,136822,S$,42,2100,-2100,-1796.5,IG01,46653,M035,1,50,303.5,Indonesia
10/18/2018,ICG,136822,S$,43.5,1305,-1305,-1002,IG01,46654,M035,1,30,303,Indonesia
10/18/2018,ICG,136822,S$,0.02,100,-100,-150,IG01,42732,F,1,5000,-50,Indonesia
10/18/2018,ICG,136822,S$,0.04,420,-420,-379.96,IG01,46666,F,1,10500,40.04,Indonesia
10/18/2018,ICG,136822,S$,0.06,198,-198,-140.1,IG01,40265,F,1,3300,57.9,Indonesia
10/18/2018,ICG,136822,S$,0.08,225,-225,-190.95,IG01,47107,OTHERS,1,2812.5,34.05,Indonesia
10/18/2018,ICG,136822,S$,3.1,313.41,-313.41,-247.86,IG01,40725,PPDR,1,101.1,65.55,Indonesia
10/18/2018,ICG,136822,S$,3,300.3,-300.3,-250.12,IG01,40726,PPDR,1,100.1,50.18,Indonesia
10/18/2018,ICG,136822,S$,2.75,376.75,-376.75,-298.77,IG01,10468,PPDR,1,137,77.98,Indonesia
10/18/2018,ICG,136822,S$,2.75,253,-253,-219.85,IG01,30252,PPDR,1,92,33.15,Indonesia
10/18/2018,ICG,136822,S$,4.5,389.7,-389.7,-292.83,IG01,46884,OTHERS,1,86.6,96.87,Indonesia
10/18/2018,ICG,136822,S$,4.9,245.49,-245.49,-210.61,IG01,40371,PR09,1,50.1,34.88,Indonesia
10/18/2018,ICG,136822,S$,2.45,272.93,-272.93,-235.19,IG01,45928,PR07,1,111.4,37.74,Indonesia
10/18/2018,ICG,136822,S$,2.45,293.02,-293.02,-237.48,IG01,45933,PR10,1,119.6,55.54,Indonesia
10/18/2018,ICG,136822,S$,2.45,313.11,-313.11,-260.22,IG01,45931,PR14,1,127.8,52.89,Indonesia
10/18/2018,ICG,136822,S$,4.7,300.8,-300.8,-218.12,IG01,40282,PPMR,1,64,82.68,Indonesia
10/18/2018,ICG,136822,S$,4.7,338.4,-338.4,-245.38,IG01,30337,PPMR,1,72,93.02,Indonesia
10/18/2018,ICG,136822,S$,4.7,282,-282,-204.48,IG01,44407,PPMR,1,60,77.52,Indonesia
10/18/2018,ICG,136822,S$,5.7,408.12,-408.12,-311.64,IG01,10594,P9,1,71.6,96.48,Indonesia
10/18/2018,ICG,136822,S$,5.7,377.34,-377.34,-292.67,IG01,40302,P9,1,66.2,84.67,Indonesia
10/18/2018,ICG,136822,S$,12.2,2440,-2440,-2200,IG01,43359,TN,1,200,240,Indonesia
10/18/2018,ICG,136822,S$,4.9,573.79,-573.79,-392.03,IG01,45984,P12,1,117.1,181.76,Indonesia
10/18/2018,ICG,136822,S$,3.9,283.53,-283.53,-218.6,IG01,46827,OTHERS,1,72.7,64.93,Indonesia
10/18/2018,ICG,136822,S$,59,177,-177,-150.95,IG01,30359,MH,1,3,26.05,Indonesia
10/18/2018,ICG,136822,S$,48.5,242.5,-242.5,-200.67,IG01,30360,MH,1,5,41.83,Indonesia
10/18/2018,ICG,136822,S$,20,200,-200,-171.96,IG01,30363,MH,1,10,28.04,Indonesia
10/18/2018,ICG,136822,S$,27.5,82.5,-82.5,-61.09,IG01,40027,HK,1,3,21.41,Indonesia
10/2/2018,ICX,931986,S$,120,240,-240,-141.14,CASH,41534,AST,1,2,98.86,Singapore
10/2/2018,ICX,931986,S$,120,120,-120,-70.93,CASH,41535,AST,1,1,49.07,Singapore
10/13/2018,ICX,931987,S$,107,107,-107,-71.2,CASH,47013,OTHERS,1,1,35.8,Singapore
10/13/2018,ICX,931987,S$,100,100,-100,-67.5,CASH,47010,OTHERS,1,1,32.5,Singapore
10/13/2018,ICX,931987,S$,0,0,0,-1614.67,CASH,44850,NN,,,-1614.67,Singapore
10/13/2018,ICX,931987,S$,0,0,0,-27339.5,CASH,46989,OTHERS,,,-27339.5,Singapore
10/13/2018,ICX,931987,S$,0,0,0,-70707.43,CASH,47081,OTHERS,,,-70707.43,Singapore
10/19/2018,ICG,136823,S$,8,480,-480,-294.91,IT26,43701,M018,1,60,185.09,Indonesia
10/19/2018,ICG,136823,S$,7.2,360,-360,-241.61,IT26,42997,M020,1,50,118.39,Indonesia
10/19/2018,ICG,136823,S$,8.4,420,-420,-223.54,IT26,45643,M028,1,50,196.46,Indonesia
10/19/2018,ICG,136823,S$,2.5,268.5,-268.5,-228.14,IT26,45933,PR10,1,107.4,40.36,Indonesia
10/19/2018,ICG,136823,S$,2.5,184.75,-184.75,-158.22,IT26,46491,PR18,1,73.9,26.53,Indonesia
10/19/2018,ICG,136823,S$,2.5,227,-227,-188.49,IT26,46492,PR20,1,90.8,38.51,Indonesia
10/19/2018,ICG,136823,S$,2,200,-200,-138,IT26,44953,FL,1,100,62,Indonesia
10/19/2018,ICG,136824,USD$,7.6,14566.16,-19948.36,-17613.02,MS101,43362,NN,0.730193,1916.6,2335.34,Malaysia
10/19/2018,ICG,136824,USD$,3.7,268.62,-367.88,-320.02,MS101,44333,P9,0.730184,72.6,47.86,Malaysia
10/19/2018,ICG,136825,S$,3.8,15200,-15200,-12038.19,SS07,10126,MH,1,4000,3161.81,Singapore
10/19/2018,ICG,136825,S$,4.6,920,-920,-765.24,SS07,46792,OTHERS,1,200,154.76,Singapore
10/19/2018,ICG,136825,S$,20,200,-200,-114.55,SS07,10031,BW,1,10,85.45,Singapore
10/19/2018,ICG,136825,S$,4.9,490,-490,-374.32,SS07,41393,PET1,1,100,115.68,Singapore
10/19/2018,ICG,136825,S$,4.6,230,-230,-182.24,SS07,41396,PET1,1,50,47.76,Singapore
10/19/2018,ICG,136825,S$,4.6,230,-230,-181.99,SS07,41397,PET1,1,50,48.01,Singapore
10/19/2018,ICG,136825,S$,4.6,230,-230,-182,SS07,42145,PET1,1,50,48,Singapore
10/19/2018,ICG,136825,S$,82.94,17417.4,-17417.4,-15590.4,SS07,40181,M050,1,210,1827,Singapore
10/19/2018,ICG,136825,S$,44.62,30698.56,-30698.56,-27120.96,SS07,44053,M429,1,688,3577.6,Singapore
10/19/2018,ICG,136825,S$,250,1000,-1000,-753.38,SS07,42598,ML,1,4,246.62,Singapore
10/19/2018,ICG,136825,S$,6.2,3100,-3100,-2357.15,SS07,43513,ML,1,500,742.85,Singapore
10/19/2018,ICG,136825,S$,4.4,179.52,-179.52,-141.23,SS07,10284,PR01.5,1,40.8,38.29,Singapore
10/19/2018,ICG,136825,S$,4.2,170.52,-170.52,-122.87,SS07,10340,PR03,1,40.6,47.65,Singapore
10/19/2018,ICG,136825,S$,4.2,169.68,-169.68,-120.99,SS07,45111,PR03,1,40.4,48.69,Singapore
10/19/2018,ICG,136825,S$,4.2,172.2,-172.2,-123.29,SS07,45110,PR03,1,41,48.91,Singapore
10/19/2018,ICG,136825,S$,4.2,169.68,-169.68,-118.31,SS07,45112,PR03.5,1,40.4,51.37,Singapore
10/19/2018,ICG,136825,S$,4.9,149.94,-149.94,-128.52,SS07,43935,SPL2,1,30.6,21.42,Singapore
10/19/2018,ICG,136825,S$,4.9,156.31,-156.31,-134.04,SS07,45125,SPL2.5,1,31.9,22.27,Singapore
10/19/2018,ICG,136825,S$,4.9,234.71,-234.71,-201.25,SS07,45154,SPL3.5,1,47.9,33.46,Singapore
10/20/2018,ICG,136826,S$,5.3,424,-424,-424,IA14,10644,PETB,1,80,0,Indonesia
10/20/2018,ICG,136826,S$,5.3,1060,-1060,-946.32,IA14,46435,PETB,1,200,113.68,Indonesia
10/20/2018,ICG,136826,S$,7,1929.9,-1929.9,-1347.05,IA14,46094,PB,1,275.7,582.85,Indonesia
10/20/2018,ICG,136826,S$,4.9,19860.68,-19860.68,-17022.01,IA14,45677,PR10,1,4053.2,2838.67,Indonesia
10/20/2018,ICG,136827,S$,230,2300,-2300,-1431.17,IS05,45080,AS,1,10,868.83,Indonesia
10/20/2018,ICG,136827,S$,230,230,-230,-107.1,IS05,41203,AS,1,1,122.9,Indonesia
10/20/2018,ICG,136827,S$,14,168,-168,-111.11,IS05,45467,SP,1,12,56.89,Indonesia
10/20/2018,ICG,136827,S$,21.8,261.6,-261.6,-189.54,IS05,45468,SP,1,12,72.06,Indonesia
10/20/2018,ICG,136827,S$,22.3,267.6,-267.6,-192.73,IS05,45469,SP,1,12,74.87,Indonesia
10/20/2018,ICG,136827,S$,62,1240,-1240,-1006.32,IS05,30359,MH,1,20,233.68,Indonesia
10/20/2018,ICG,136827,S$,51,255,-255,-200.67,IS05,30360,MH,1,5,54.33,Indonesia
10/20/2018,ICG,136827,S$,21,105,-105,-85.98,IS05,30363,MH,1,5,19.02,Indonesia
10/23/2018,ICG,136828,S$,4.9,11913.37,-11913.37,-10212.68,IA14,45677,PR10,1,2431.3,1700.69,Indonesia
10/23/2018,ICG,136828,S$,4.9,963.34,-963.34,-816.29,IA14,41278,PR08,1,196.6,147.05,Indonesia
10/23/2018,ICG,136828,S$,5.3,954,-954,-946.33,IA14,46435,PETB,1,180,7.67,Indonesia
10/23/2018,ICG,136828,S$,1.5,750,-750,-603,IA14,10077,F,1,500,147,Indonesia
10/23/2018,ICG,136829,S$,0.08,4500,-4500,-3618,IA07,45869,F,1,56250,882,Indonesia
10/24/2018,ICG,136830,S$,145,725,-725,-575,SZ92,44912,CN,1,5,150,Singapore
10/25/2018,ICG,136831,S$,105,315,-315,-209.72,IG01,41533,AST,1,3,105.28,Indonesia
10/25/2018,ICG,136831,S$,230,230,-230,-138.42,IG01,41202,AS,1,1,91.58,Indonesia
10/25/2018,ICG,136831,S$,230,230,-230,-107.1,IG01,41203,AS,1,1,122.9,Indonesia
10/25/2018,ICG,136831,S$,230,230,-230,-107,IG01,41204,AS,1,1,123,Indonesia
10/25/2018,ICG,136831,S$,68,68,-68,-54.92,IG01,10076,F,1,1,13.08,Indonesia
10/25/2018,ICG,136831,S$,84,84,-84,-69.3,IG01,10075,F,1,1,14.7,Indonesia
10/23/2018,ICG,136832,S$,2.5,728.25,-728.25,-615.82,IT26,45935,PR05,1,291.3,112.43,Indonesia
10/23/2018,ICG,136832,S$,2.5,1179.5,-1179.5,-1013.42,IT26,45927,PR06,1,471.8,166.08,Indonesia
10/23/2018,ICG,136832,S$,12.3,6150,-6150,-5500,IT26,10500,TN,1,500,650,Indonesia
10/25/2018,ICG,136833,S$,2.5,197,-197,-159.28,IY03,45934,PR04,1,78.8,37.72,Indonesia
10/25/2018,ICG,136833,S$,2.5,263.75,-263.75,-224.84,IY03,45929,PR08,1,105.5,38.91,Indonesia
10/25/2018,ICG,136833,S$,2.5,189.5,-189.5,-158.22,IY03,46491,PR18,1,75.8,31.28,Indonesia
10/25/2018,ICG,136833,S$,3,356.4,-356.4,-292.74,IY03,40728,PPDR,1,118.8,63.66,Indonesia
10/25/2018,ICG,136833,S$,3,138.6,-138.6,-112.75,IY03,10458,PPDR,1,46.2,25.85,Indonesia
10/25/2018,ICG,136833,S$,3,343.2,-343.2,-276.84,IY03,30347,PPDR,1,114.4,66.36,Indonesia
10/25/2018,ICG,136833,S$,4.2,449.4,-449.4,-350.64,IY03,47071,OTHERS,1,107,98.76,Indonesia
10/25/2018,ICG,136833,S$,4.9,165.62,-165.62,-143.6,IY03,45150,SPL3,1,33.8,22.02,Indonesia
10/25/2018,ICG,136833,S$,4.9,177.87,-177.87,-152.24,IY03,45132,SPL3,1,36.3,25.63,Indonesia
10/25/2018,ICG,136833,S$,3.1,126.48,-126.48,-98.04,IY03,40861,PPDR,1,40.8,28.44,Indonesia
10/25/2018,ICG,136834,S$,7,1155.7,-1155.7,-806.67,IN04,46094,PB,1,165.1,349.03,Indonesia
10/25/2018,ICG,136834,S$,5.5,275,-275,-241.74,IN04,40263,PETB,1,50,33.26,Indonesia
10/25/2018,ICG,136835,S$,9.6,576,-576,-425.42,IG01,45577,M033,1,60,150.58,Indonesia
10/25/2018,ICG,136835,S$,3.9,534.3,-534.3,-401.59,IG01,45548,P18,1,137,132.71,Indonesia
10/25/2018,ICG,136835,S$,2.45,391.02,-391.02,-330.53,IG01,30262,PR04,1,159.6,60.49,Indonesia
10/25/2018,ICG,136835,S$,2.5,311.25,-311.25,-253.5,IG01,45931,PR14,1,124.5,57.75,Indonesia
10/25/2018,ICG,136835,S$,4.9,150.43,-150.43,-134.37,IG01,45125,SPL2.5,1,30.7,16.06,Indonesia
10/25/2018,ICG,136835,S$,4.9,889.84,-889.84,-761.19,IG01,45132,SPL3,1,181.6,128.65,Indonesia
10/25/2018,ICG,136835,S$,4.9,698.74,-698.74,-599.15,IG01,45154,SPL3.5,1,142.6,99.59,Indonesia
10/25/2018,ICG,136835,S$,4.9,699.23,-699.23,-599.34,IG01,45153,SPL3.5,1,142.7,99.89,Indonesia
10/25/2018,ICG,136835,S$,33,330,-330,-307.03,IG01,43501,M060,1,10,22.97,Indonesia
10/25/2018,ICG,136835,S$,250,250,-250,-185.66,IG01,42597,ML,1,1,64.34,Indonesia
